Year,Week,Unique id,State,Area,Disease,No of cases,No of deaths,Date of start,Date of reporting
2017,26,MH/SIN/2017/26/094,Maharashtra,Sindhudurg,Food Poisoning,16,0,25-06-2017,27-06-2017
2017,27,MH/STA/2017/27/097,Maharashtra,Satara,Chikungunya,53,0,03-07-2017,03-07-2017
2017,27,MH/SIN/2017/27/097,Maharashtra,Sindhudurg,Hepatitis,5,0,04-07-2017,04-07-2017
2017,27,MH/AGB/2017/27/099,Maharashtra,Aurangabad,Diarrheal,83,0,28-06-2017,05-07-2017
2017,28,MH/AMR/2017/28/101,Maharashtra,Amravati,Food Poisoning,7,1,07-07-2017,10-07-2017
2017,28,MH/RTG/2017/28/101,Maharashtra,Ratnagiri,Cholera,83,0,13-07-2017,14-07-2017
2017,28,MH/RGD/2017/28/103,Maharashtra,Raigad,Hepatitis,32,0,25-05-2017,19-07-2017
2017,28,MH/WAS/2017/28/103,Maharashtra,Washim,Food Poisoning,21,0,26-06-2017,20-07-2017
2017,29,MH/THN/2017/29/105,Maharashtra,Thane,Food Poisoning,38,0,20-07-2017,21-07-2017
2017,29,MH/LTR/2017/29/106,Maharashtra,Latur,Diarrheal,17,1,03-07-2017,16-07-2017
2017,29,MH/OSM/2017/29/107,Maharashtra,Osmanabad,Cholera,3,0,11-07-2017,17-07-2017
2017,29,MH/THN/2017/29/107,Maharashtra,Thane,Dengue,56,0,02-05-2017,18-07-2017
2017,29,MH/THN/2017/29/107,Maharashtra,Thane,Dengue,89,0,29-04-2017,19-07-2017
2017,29,MH/THN/2017/29/107,Maharashtra,Thane,Malaria,15,1,06-06-2017,20-07-2017
2017,29,MH/THN/2017/29/107,Maharashtra,Thane,Malaria,26,1,11-02-2017,21-07-2017
2017,29,MH/THN/2017/29/107,Maharashtra,Thane,Dengue,86,1,03-01-2017,22-07-2017
2017,29,MH/THN/2017/29/107,Maharashtra,Thane,Viral Fever,21,0,12-06-2017,23-07-2017
2017,30,MH/GAD/2017/30/110,Maharashtra,Gadchiroli,Malaria,127,1,20-07-2017,24-07-2017
2017,30,MH/JGA/2017/30/111,Maharashtra,Jalgaon,Fever,12,1,04-07-2017,08-08-2017
2017,30,MH/KOP/2017/30/111,Maharashtra,Kolhapur,Diarrheal,41,0,17-07-2017,09-08-2017
2017,32,MH/GAD/2017/32/116,Maharashtra,Gadchiroli,Food Poisoning,4,1,04-08-2017,10-08-2017
2017,32,MH/KOP/2017/32/118,Maharashtra,Kolhapur,Malaria,32,0,25-07-2017,18-08-2017
2017,33,MH/NAG/2017/33/120,Maharashtra,Nagpur,Chikungunya,38,0,18-08-2017,19-08-2017
2017,33,MH/STA/2017/33/120,Maharashtra,Satara,Dengue,26,0,18-08-2017,18-08-2017
2017,34,MH/NAG/2017/34/124,Maharashtra,Nagpur,Scrub Typhus,2,1,18-08-2017,22-08-2017
2017,34,MH/JLN/2017/34/124,Maharashtra,Jalna,Food Poisoning,1,0,12-08-2017,04-09-2017
2017,34,MH/NAN/2017/34/124,Maharashtra,Nanded,Food Poisoning,27,0,14-04-2017,05-09-2017
2017,35,MH/SIN/2017/3/1280,Maharashtra,Sindhudurg,Malaria,11,0,23-08-2017,06-09-2017
2017,36,MH/BED/2017/36/129,Maharashtra,Beed,Gastroenteriti,14,0,06-09-2017,07-09-2017
2017,36,MH/JGA/2017/36/129,Maharashtra,Jalgaon,Diarrheal,20,1,03-09-2017,04-09-2017
2017,36,MH/SGL/2017/36/129,Maharashtra,Sangli,Diarrheal,40,0,04-09-2017,07-09-2017
2017,36,MH/SGL/2017/36/131,Maharashtra,Sangli,Dengue,11,0,16-08-2017,13-09-2017
2017,36,MH/KOP/2017/32/118,Maharashtra,Kolhapur,Malaria,6,0,25-07-2017,14-09-2017
2017,37,MH/AGB/2017/37/134,Maharashtra,Aurangabad,Dengue,18,0,12-09-2017,15-09-2017
2017,38,MH/NAG/2017/38/137,Maharashtra,Nagpur,Dengue,5,0,15-09-2017,18-09-2017
2017,38,MH/SIN/2017/38/137,Maharashtra,Sindhudurg,Malaria,5,0,16-09-2017,18-09-2017
2017,38,MH/OSM/2017/38/138,Maharashtra,Osmanabad,Fever,15,1,11-09-2017,27-09-2017
2017,38,MH/OSM/2017/38/139,Maharashtra,Osmanabad,Measles,17,0,14-03-2017,28-09-2017
2017,39,MH/AGB/2017/39/140,Maharashtra,Aurangabad,Dengue,25,0,23-09-2017,29-09-2017
2017,39,MH/BED/2017/39/140,Maharashtra,Beed,Food Poisoning,25,0,25-09-2017,26-09-2017
2017,39,MH/KOP/2017/39/140,Maharashtra,Kolhapur,Diarrheal,107,0,19-09-2017,26-09-2017
2017,39,MH/NAS/2017/39/140,Maharashtra,Nashik,Diarrheal,33,0,13-09-2017,29-09-2017
2017,39,MH/PNE/2017/39/140,Maharashtra,Pune,Dengue,26,0,12-05-2017,27-09-2017
2017,39,MH/PNE/2017/39/140,Maharashtra,Pune,Dengue,8,1,29-07-2017,29-09-2017
2017,39,MH/PNE/2017/39/140,Maharashtra,Pune,Dengue,6,1,29-08-2017,29-09-2017
2017,39,MH/PNE/2017/39/140,Maharashtra,Pune,Dengue,40,0,19-08-2017,28-09-2017
2017,39,MH/PNE/2017/39/140,Maharashtra,Pune,Chikungunya,128,0,12-06-2017,29-09-2017
2017,39,MH/PNE/2017/39/141,Maharashtra,Pune,Chikungunya,10,0,04-09-2017,27-09-2017
2017,39,MH/PNE/2017/39/141,Maharashtra,Pune,Dengue,13,2,28-09-2017,29-09-2017
2017,40,MH/NAG/2017/40/142,Maharashtra,Nagpur,Dengue,529,4,04-10-2017,05-10-2017
2017,40,MH/SGL/2017/40/142,Maharashtra,Sangli,Diarrheal,19,0,28-09-2017,03-10-2017
2017,40,MH/SGL/2017/40/143,Maharashtra,Sangli,Dengue,58,0,19-08-2017,14-10-2017
2017,41,MH/JGA/2017/41/145,Maharashtra,Jalgaon,Measles,15,0,12-10-2017,15-10-2017
2017,41,MH/OSM/2017/41/145,Maharashtra,Osmanabad,AES/JE,24,0,07-10-2017,13-10-2017
2017,41,MH/JGA/2017/41/147,Maharashtra,Jalgaon,Fever,23,0,26-09-2017,14-10-2017
2017,41,MH/JGA/2017/41/147,Maharashtra,Jalgaon,Dengue,8,0,30-09-2017,15-10-2017
2017,41,MH/THN/2017/41/147,Maharashtra,Thane,Dengue,7,1,23-09-2017,16-10-2017
2017,42,MH/AMN/2017/42/148,Maharashtra,Ahmednagar,Food Poisoning,5,2,12-10-2017,17-10-2017
2017,42,MH/NAS/2017/42/149,Maharashtra,Nashik,Dengue,7,1,01-10-2017,20-10-2017
2017,42,MH/PNE/2017/42/149,Maharashtra,Pune,AES/JE,9,0,06-10-2017,21-10-2017
2017,42,MH/STA/2017/42/149,Maharashtra,Satara,Chikungunya,16,0,14-09-2017,22-10-2017
2017,42,MH/WDH/2017/42/149,Maharashtra,Wardha,Fever,20,1,12-09-2017,23-10-2017
2017,43,MH/BED/2017/43/151,Maharashtra,Beed,Dengue,50,2,19-10-2017,24-10-2017
2017,43,MH/NAG/2017/43/151,Maharashtra,Nagpur,Food Poisoning,55,0,21-10-2017,25-10-2017
2017,43,MH/PRB/2017/43/151,Maharashtra,Parbhani,AES/JE,10,0,23-10-2017,25-10-2017
2017,44,MH/BED/2017/44/153,Maharashtra,Beed,Dengue,19,1,28-10-2017,30-10-2017
2017,44,MH/NAS/2017/44/153,Maharashtra,Nashik,Fever,41,0,27-10-2017,03-11-2017
2017,44,MH/PLR/2017/44/153,Maharashtra,Palaghar,Fever,10,1,26-10-2017,31-10-2017
2017,44,MH/PRB/2017/44/154,Maharashtra,Parbhani,Dengue,14,0,02-11-2017,02-11-2017
2017,44,MH/PRB/2017/44/154,Maharashtra,Parbhani,Food Poisoning,32,0,01-11-2017,02-11-2017
2017,44,MH/PLR/2017/44/155,Maharashtra,Palghar,Fever,8,1,12-10-2017,04-11-2017
2017,44,MH/PLR/2017/44/155,Maharashtra,Palaghar,AES/JE,18,1,07-08-2017,05-11-2017
2017,45,MH/NAG/2017/45/157,Maharashtra,Nagpur,Diarrheal,27,0,01-11-2017,06-11-2017
2017,45,MH/PLR/2017/45/157,Maharashtra,Palaghar,Dengue,7,1,07-11-2017,09-11-2017
2017,45,MH/PLR/2017/45/157,Maharashtra,Palaghar,Food Poisoning,103,0,07-11-2017,08-11-2017
2017,45,MH/THN/2017/45/157,Maharashtra,Thane,Fever,9,2,07-11-2017,09-11-2017
2017,45,MH/STA/2017/45/157,Maharashtra,Satara,Dengue,23,0,14-10-2017,10-11-2017
2017,45,MH/STA/2017/45/158,Maharashtra,Satara,Dengue,28,0,14-10-2017,11-11-2017
2017,45,MH/THN/2017/45/158,Maharashtra,Thane,Dengue,24,3,09-10-2017,12-11-2017
2017,46,MH/AGB/2017/46/159,Maharashtra,Aurangabad,Cholera,5825,0,10-11-2017,13-11-2017
2017,46,MH/BED/2017/46/159,Maharashtra,Beed,Chikungunya,21,0,17-11-2017,17-11-2017
2017,46,MH/JGA/2017/46/159,Maharashtra,Jalgaon,Chikungunya,40,0,09-11-2017,13-11-2017
2017,46,MH/AMN/2017/46/160,Maharashtra,Ahmednagar,Dengue,10,1,08-11-2017,21-11-2017
2017,46,MH/NAS/2017/46/160,Maharashtra,Nashik,Food Poisoning,57,1,08-11-2017,22-11-2017
2017,47,MH/KOP/2017/47/161,Maharashtra,Kolhapur,Dengue,1,1,21-11-2017,23-11-2017
2017,47,MH/NAS/2017/47/161,Maharashtra,Nashik,Diarrheal,251,0,17-11-2017,24-11-2017
2017,47,MH/JGA/2017/47/162,Maharashtra,Jalgaon,Dengue,49,1,10-11-2017,17-11-2017
2017,47,MH/KOP/2017/47/162,Maharashtra,Kolhapur,Dengue,4,1,14-11-2017,18-11-2017
2017,47,MH/NAS/2017/47/163,Maharashtra,Nashik,Fever,8,1,07-11-2017,19-11-2017
2017,47,MH/NAS/2017/47/163,Maharashtra,Nashik,Chikungunya,60,0,13-11-2017,20-11-2017
2017,47,MH/PNE/2017/47/163,Maharashtra,Pune,Dengue,3,1,06-11-2017,21-11-2017
2017,47,MH/PNE/2017/47/163,Maharashtra,Pune,Dengue,1,1,28-10-2017,22-11-2017
2017,47,MH/SGL/2017/47/163,Maharashtra,Sangli,Chikungunya,17,0,26-10-2017,23-11-2017
2017,47,MH/STA/2017/47/163,Maharashtra,Satara,Dengue,18,0,01-10-2017,24-11-2017
2017,47,MH/STA/2017/47/163,Maharashtra,Satara,Chikungunya,10,0,20-10-2017,25-11-2017
2017,47,MH/STA/2017/47/163,Maharashtra,Satara,Dengue,16,0,27-10-2017,26-11-2017
2017,48,MH/AKL/2017/48/164,Maharashtra,Akola,Measles,37,0,26-11-2017,27-11-2017
2017,48,MH/BED/2017/48/164,Maharashtra,Beed,Dengue,6,0,30-11-2017,30-11-2017
2017,49,MH/RTG/2017/49/165,Maharashtra,Ratnagiri,Measles,17,0,06-12-2017,06-12-2017
2017,49,MH/PLR/2017/49/166,Maharashtra,Palaghar,Dengue,20,0,13-11-2017,13-12-2017
2017,50,MH/SGL/2017/50/167,Maharashtra,Sangli,Chikungunya,10,0,08-12-2017,14-12-2017
2017,50,MH/SGL/2017/50/167,Maharashtra,Sangli,Chikungunya,28,0,23-11-2017,27-11-2017
2017,50,MH/SGL/2017/50/167,Maharashtra,Sangli,Chikungunya,15,0,27-11-2017,28-11-2017
2017,51,MH/NDB/2017/51/168,Maharashtra,Nandurbar,Chikungunya?,13,0,14-12-2017,22-12-2017
2017,51,MH/SGL/2017/51/168,Maharashtra,Sangli,Diarrhoeal,32,0,15-12-2017,19-12-2017
2017,51,MH/SGL/2017/51/168,Maharashtra,Sangli,Diarrhoeal,21,0,17-12-2017,22-12-2017
2017,51,MH/SIN/2017/51/168,Maharashtra,Sindhudurg,Food Poisoning,6,0,12-12-2017,18-12-2017
2017,51,MH/THN/2017/51/169,Maharashtra,Thane,Food Poisoning,32,0,21-12-2017,22-12-2017
2017,51,MH/JLN/2017/51/169,Maharashtra,Jalna,Chikungunya,11,0,16-12-2017,17-12-2017
2017,52,MH/SGL/2017/52/171,Maharashtra,Sangli,Chickungunya,13,0,16-12-2017,17-12-2017
2017,52,MH/THN/2017/52/171,Maharashtra,Thane,Food Poisoning,7,0,16-12-2017,17-12-2017
2017,52,MH/WAS/2017/52/171,Maharashtra,Washim,Measles,6,0,16-12-2017,17-12-2017
2016,3,MH/GAD/2016/3/0067,Maharashtra,Gadchiroli,Measles,4,0,14-01-2016,20-01-2016
2016,3,MH/NAG/2016/3/0068,Maharashtra,Nagpur,Chickenpox,38,0,16-01-2016,20-01-2016
2016,3,MH/NAN/2016/3/0090,Maharashtra,Nanded,Diarrheal,40,0,08-01-2016,09-01-2016
2016,4,MH/BNR/2016/4/0106,Maharashtra,Bhandara,Diarrheal,219,0,21-01-2016,27-01-2016
2016,4,MH/NAG/2016/4/0107,Maharashtra,Nagpur,Food Poisoning,38,0,26-01-2016,27-01-2016
2016,4,MH/SIN/2016/4/0108,Maharashtra,Sindhudurg,Diarrheal,15,0,28-01-2016,28-01-2016
2016,4,MH/BNR/2016/4/0126,Maharashtra,Bhandara,Chickenpox,5,0,19-01-2016,20-01-2016
2016,5,MH/AMN/2016/5/0155,Maharashtra,Diarrhoeal,Food Poisoning,41,0,29-01-2016,04-02-2016
2016,5,MH/NAG/2016/5/0156,Maharashtra,Nagpur,Food Poisoning,9,0,05-02-2016,06-02-2016
2016,5,MH/AMR/2016/5/0193,Maharashtra,Amravati,Food Poisoning,1,1,02-01-2016,03-01-2016
2016,6,MH/DHL/2016/6/0219,Maharashtra,Dhule,Fever,19,0,08-02-2016,10-02-2016
2016,6,MH/JGA/2016/6/0220,Maharashtra,Jalgaon,Food Poisoning,30,0,08-02-2016,09-02-2016
2016,6,MH/AMN/2016/6/0246,Maharashtra,Ahmednagar,Food Poisoning,22,0,23-01-2016,23-01-2016
2016,6,MH/RTG/2016/6/0247,Maharashtra,Ratnagiri,Fever Rash,9,0,01-02-2016,01-02-2016
2016,7,MH/AKL/2016/7/0287,Maharashtra,Akola,Measles,42,0,20-02-2016,20-02-2016
2016,7,MH/KOP/2016/7/0288,Maharashtra,Kolhapur,Dengue,7,1,12-02-2016,18-02-2016
2016,7,MH/WAS/2016/7/0289,Maharashtra,Washim,Rubella,47,0,12-02-2016,15-02-2016
2016,7,MH/GAD/2016/7/0330,Maharashtra,Gadchiroli,Malaria,98,1,08-02-2016,08-02-2016
2016,7,MH/NAN/2016/7/0331,Maharashtra,Nanded,Measles,5,0,26-01-2016,26-01-2016
2016,7,MH/PNE/2016/7/0332,Maharashtra,Pune,Dengue,22,0,08-01-2016,08-01-2016
2016,7,MH/SGL/2016/7/0333,Maharashtra,Sangli,Food Poisoning,60,0,18-12-2015,18-12-2015
2016,8,MH/DHL/2016/8/0366,Maharashtra,Dhule,Food Poisoning,18,0,23-02-2016,24-02-2016
2016,8,MH/THN/2016/8/0367,Maharashtra,Thane,Jaundice,48,0,26-02-2016,26-02-2016
2016,9,MH/NAG/2016/9/0424,Maharashtra,Nagpur,Chickenpox,29,0,03-03-2016,03-03-2016
2016,9,MH/BNR/2016/9/0451,Maharashtra,Bhandara,Acute Diarrhoeal,19,0,22-02-2016,22-02-2016
2016,10,MH/AKL/2016/10/050,Maharashtra,Akola,Measles,13,0,02-03-2016,02-03-2016
2016,10,MH/RTG/2016/10/050,Maharashtra,Ratnagiri,Diarrheal,43,0,29-02-2016,29-02-2016
2016,10,MH/YVT/2016/10/050,Maharashtra,Yavatmal,Measles,10,0,15-02-2016,15-02-2016
2016,11,MH/AMN/2016/11/055,Maharashtra,Ahmednagar,Food Poisoning,36,0,15-03-2016,19-03-2016
2016,11,MH/NAG/2016/11/055,Maharashtra,Nagpur,Food Poisoning,15,0,16-03-2016,17-03-2016
2016,11,MH/SIN/2016/2/0033,Maharashtra,Kyasanur Forest,Acute Diarrhoeal,346,2,13-01-2016,14-01-2016
2016,12,MH/AMN/2016/12/061,Maharashtra,Ahmednagar,Rubella,24,0,21-03-2016,22-03-2016
2016,13,MH/AMN/2016/13/066,Maharashtra,Ahmednagar,Food Poisoning,35,0,26-03-2016,31-03-2016
2016,13,MH/AGB/2016/13/066,Maharashtra,Aurangabad,Food Poisoning,39,0,29-03-2016,31-03-2016
2016,13,MH/BED/2016/13/066,Maharashtra,Beed,Dengue,11,1,29-02-2016,02-04-2016
2016,13,MH/KOP/2016/13/066,Maharashtra,Kolhapur,Malaria,13,0,30-03-2016,01-04-2016
2016,13,MH/AMN/2016/13/069,Maharashtra,Ahmednagar,Food Poisoning,12,0,16-03-2016,16-03-2016
2016,13,MH/GAD/2016/13/070,Maharashtra,Gadchiroli,Food Poisoning,14,0,14-03-2016,14-03-2016
2016,14,MH/AMN/2016/14/072,Maharashtr,Ahmednagar,Acute Diarrheal,71,0,05-04-2016,07-04-2016
2016,14,MH/THN/2016/14/072,Maharashtr,Thane,Food Poisoning,21,0,06-04-2016,07-04-2016
2016,14,MH/WAS/2016/14/072,Maharashtr,Washim,Cholera,31,0,05-04-2016,07-04-2016
2016,14,MH/BNR/2016/14/078,Maharashtra,Bhandara,Chickenpox,10,0,23-03-2016,23-03-2016
2016,14,MH/CND/2016/14/078,Maharashtra,Chandrapur,Acute Diarrheal,26,1,14-03-2016,14-03-2016
2016,15,MH/AKL/2016/15/080,Maharashtra,Akola,Food Poisoning,22,0,16-04-2016,16-04-2016
2016,15,MH/KOP/2016/15/082,Maharashtra,Kolhapur,Dengue,29,0,05-04-2016,05-04-2016
2016,15,MH/THN/2016/15/082,Maharashtra,Thane,Diarrheal,638,0,12-01-2016,12-01-2016
2016,15,MH/THN/2016/15/083,Maharashtra,Thane,Jaundice,16,0,18-03-2016,18-03-2016
2016,16,MH/MMB/2016/16/086,Maharashtra,Mumbai,Food Poisoning,30,0,17-04-2016,18-04-2016
2016,16,MH/PNE/2016/16/089,Maharashtr,Pune,Food Poisoning,114,0,11-04-2016,11-04-2016
2016,16,MH/STA/2016/16/089,Maharashtr,Satara,Chikungunya,7,0,04-04-2016,04-04-2016
2016,17,MH/AMR/2016/17/092,Maharashtra,Amravati,Food Poisoning,30,0,27-04-2016,28-04-2016
2016,17,MH/JGA/2016/17/092,Maharashtra,Jalgaon,Diarrheal,33,0,23-04-2016,27-04-2016
2016,17,MH/RGD/2016/17/093,Maharashtra,Raigad,Food Poisoning,56,0,26-04-2016,29-04-2016
2016,17,MH/YVT/2016/17/093,Maharashtra,Yavatmal,Diarrheal,12,0,21-04-2016,27-04-2016
2016,17,MH/YVT/2016/17/093,Maharashtra,Yavatmal,Food Poisoning,23,0,27-04-2016,29-04-2016
2016,17,MH/AMN/2016/17/096,Maharashtra,Ahmednagar,Food Poisoning,93,0,20-04-2016,20-04-2016
2016,17,MH/SGL/2016/17/096,Maharashtra,Sangli,Dengue,25,0,16-04-2016,16-04-2016
2016,17,MH/SGL/2016/17/097,Maharashtra,Sangli,Dengue,13,0,16-04-2016,16-04-2016
2016,18,MH/PRB/2016/18/991,Maharashtra,Parbhani,Diarrheal,25,0,06-05-2016,06-05-2016
2016,18,MH/STA/2016/18/992,Maharashtra,Satara,Food Poisoning,16,0,28-04-2016,04-05-2016
2016,18,MH/WDH/2016/18/993,Maharashtra,Wardha,Cholera,24,0,02-05-2016,05-05-2016
2016,18,MH/NAS/2016/18/104,Maharashtra,Nashik,Dengue,20,1,25-04-2016,26-04-2016
2016,19,MH/AKL/2016/19/107,Maharashtra,Akola,Fever,32,0,10-05-2016,10-05-2016
2016,19,MH/AMR/2016/19/107,Maharashtra,Amravati,Food Poisoning,4,4,07-05-2016,10-05-2016
2016,19,MH/NAG/2016/19/108,Maharashtra,Nagpur,Diarrheal,55,0,12-05-2016,13-05-2016
2016,19,MH/PRB/2016/19/108,Maharashtra,Parbhani,Diarrheal,127,0,12-05-2016,12-05-2016
2016,19,MH/KOP/2016/19/112,Maharashtra,Kolhapur,Dengue,33,1,04-05-2016,04-05-2016
2016,19,MH/RGD/2016/19/112,Maharashtra,Raigad,Dengue,26,0,02-05-2016,02-05-2016
2016,19,MH/SIN/2016/19/112,Maharashtra,Sindhudurg,Dengue,23,0,07-04-2016,07-04-2016
2016,20,MH/AKL/2016/20/114,Maharashtra,Akola,Cholera,21,1,21-05-2016,21-05-2016
2016,20,MH/DHL/2016/20/114,Maharashtra,Dhule,Diarrheal,23,0,15-05-2016,16-05-2016
2016,20,MH/SIN/2016/20/114,Maharashtra,Sindhudurg,Diarrheal,49,0,16-05-2016,16-05-2016
2016,20,MH/NAS/2016/20/117,Maharashtra,Nashik,Dengue,1,0,10-05-2016,11-05-2016
2016,21,MH/AGB/2016/21/120,Maharashtra,Aurangabad,Food Poisoning,60,0,23-05-2016,25-05-2016
2016,21,MH/AKL/2016/21/120,Maharashtra,Akola,Cholera,21,1,23-05-2016,23-05-2016
2016,21,MH/AMR/2016/21/120,Maharashtra,Amravati,Cholera,62,0,21-05-2016,24-05-2016
2016,21,MH/JLN/2016/21/120,Maharashtra,Jalna,Food Poisoning,47,0,21-05-2016,23-05-2016
2016,21,MH/NAG/2016/21/120,Maharashtra,Nagpur,Food Poisoning,194,0,25-05-2016,27-05-2016
2016,21,MH/NAS/2016/21/121,Maharashtra,Nashik,Food Poisoning,409,0,25-05-2016,27-05-2016
2016,22,MH/AMN/2016/22/127,Maharashtra,Ahmednagar,Food Poisoning,35,0,28-05-2016,01-06-2016
2016,22,MH/BED/2016/22/127,Maharashtra,Beed,Food Poisoning,20,0,01-06-2016,02-06-2016
2016,22,MH/NAG/2016/22/127,Maharashtra,Nagpur,Food Poisoning,208,0,31-05-2016,04-06-2016
2016,22,MH/RGD/2016/22/131,Maharashtra,Raigad,Chikungunya,9,0,04-05-2016,05-05-2016
2016,23,MH/JGA/2016/23/134,Maharashtra,Jalgaon,Cholera,53,1,06-06-2016,07-06-2016
2016,23,MH/NAS/2016/23/134,Maharashtra,Nashik,Food Poisoning,158,0,03-06-2016,07-06-2016
2016,23,MH/OSM/2016/23/134,Maharashtra,Osmanabad,Food Poisoning,55,0,03-06-2016,06-06-2016
2016,23,MH/YVT/2016/23/134,Maharashtra,Yavatmal,Food Poisoning,10,0,06-06-2016,07-06-2016
2016,23,MH/PNE/2016/23/138,Maharashtra,Pune,Chikungunya,137,0,20-05-2016,20-05-2016
2016,23,MH/PNE/2016/23/138,Maharashtra,Pune,Chikungunya,24,0,19-04-2016,19-04-2016
2016,23,MH/PNE/2016/23/138,Maharashtra,Pune,Chikungunya,24,0,04-04-2016,04-04-2016
2016,23,MH/PNE/2016/23/138,Maharashtra,Pune,Dengue,24,0,24-04-2016,24-04-2016
2016,23,MH/PNE/2016/23/138,Maharashtra,Pune,Dengue,47,0,04-04-2016,04-04-2016
2016,23,MH/PNE/2016/23/138,Maharashtra,Pune,Diarrheal,32,0,31-05-2016,31-05-2016
2016,23,MH/UIJ/2016/23/138,Maharashtra,Ujjain,Diarrheal,Food Poisoning,33,01-06-2016,26-05-2016
2016,24,MH/BED/2016/24/141,Maharashtra,Beed,Food Poisoning,27,1,11-06-2016,13-06-2016
2016,24,MH/BNR/2016/24/141,Maharashtra,Bhandara,Food Poisoning,26,0,15-06-2016,16-06-2016
2016,24,MH/GAD/2016/24/141,Maharashtra,Gadchiroli,Food Poisoning,32,0,10-06-2016,14-06-2016
2016,24,MH/KOP/2016/24/141,Maharashtra,Kolhapur,ViralHepatitis,20,0,11-06-2016,15-06-2016
2016,24,MH/NAS/2016/24/141,Maharashtra,Nashik,Dengue,20,0,13-06-2016,16-06-2016
2016,24,MH/NAS/2016/24/141,Maharashtra,Nashik,Dengue,12,0,15-06-2016,18-06-2016
2016,24,MH/JLN/2016/24/144,Maharashtra,Jalna,Food Poisoning,18,0,07-06-2016,07-06-2016
2016,24,MH/SHO/2016/24/144,Maharashtra,Solapur,Food Poisoning,23,1,07-06-2016,07-06-2016
2016,25,MH/AMR/2016/25/146,Maharashtra,Amravati,Food Poisoning,24,0,22-06-2016,24-06-2016
2016,25,MH/JLN/2016/25/147,Maharashtra,Jalna,Food Poisoning,18,0,19-06-2016,22-06-2016
2016,25,MH/KOP/2016/25/147,Maharashtra,Kolhapur,Hepatitis,13,0,20-06-2016,23-06-2016
2016,25,MH/KOP/2016/25/147,Maharashtra,Kolhapur,Food Poisoning,10,0,18-06-2016,20-06-2016
2016,25,MH/WAS/2016/25/147,Maharashtra,Washim,Food Poisoning,23,1,23-06-2016,27-06-2016
2016,25,MH/CND/2016/25/150,Maharashtra,Chandrapur,Measles,6,0,15-04-2016,15-04-2016
2016,25,MH/CND/2016/25/150,Maharashtra,Chandrapur,Malaria,28,1,05-05-2016,05-05-2016
2016,25,MH/NAG/2016/25/150,Maharashtra,Nagpur,Food Poisoning,16,0,01-06-2016,01-06-2016
2016,25,MH/SGL/2016/25/150,Maharashtra,Sangli,Food Poisoning,68,0,27-05-2016,27-05-2016
2016,25,MH/THN/2016/25/150,Maharashtra,Thane,Food Poisoning,389,0,11-06-2016,11-06-2016
2016,26,MH/JLN/2016/26/154,Maharashtra,Jalna,Food Poisoning,17,0,25-06-2016,29-06-2016
2016,26,MH/JLN/2016/26/154,Maharashtra,Jalna,Food Poisoning,13,0,28-06-2016,30-06-2016
2016,26,MH/THN/2016/26/154,Maharashtra,Thane,Food Poisoning,12,0,29-06-2016,29-06-2016
2016,26,MH/THN/2016/26/154,Maharashtra,Thane,Food Poisoning,23,1,23-06-2016,27-06-2016
2016,27,MH/AGB/2016/27/159,Maharashtra,Aurangabad,Food Poisoning,20,0,06-07-2016,09-07-2016
2016,27,MH/AGB/2016/27/159,Maharashtra,Aurangabad,Cholera,9,1,08-07-2016,09-07-2016
2016,27,MH/NAG/2016/27/159,Maharashtra,Nagpur,Fever,19,1,04-07-2016,07-07-2016
2016,27,MH/THN/2016/27/159,Maharashtra,Thane,Food Poisoning,25,0,02-07-2016,04-07-2016
2016,27,MH/MMC/2016/27/162,Maharashtra,Mumbai,Food Poisoning,60,0,28-06-2016,29-06-2016
2016,28,MH/BNR/2016/28/165,Maharasthra,Bhandara,AES,3,1,10-07-2016,14-07-2016
2016,28,MH/NAG/2016/28/165,Maharashtra,Nagpur,Cholera,858,2,12-07-2016,13-07-2016
2016,28,MH/NAS/2016/28/165,Maharashtra,Nashik,Food Poisoning,25,0,09-07-2016,12-07-2016
2016,28,MH/NAS/2016/28/166,Maharashtra,Nashik,Food Poisoning,62,0,12-07-2016,14-07-2016
2016,28,MH/YVT/2016/28/166,Maharashtra,Yavatmal,Food Poisoning,28,0,12-07-2016,16-07-2016
2016,28,MH/PRB/2016/28/167,Maharashtra,Parbhani,Food Poisoning,52,0,03-07-2016,03-07-2016
2016,29,MH/BNR/2016/29/171,Maharashtra,Bhandara,Food Poisoning,32,0,18-07-2016,18-07-2016
2016,29,MH/THN/2016/29/171,Maharashtra,Thane,Food Poisoning,11,0,18-07-2016,20-07-2016
2016,29,MH/THN/2016/29/171,Maharashtra,Thane,Food Poisoning,25,0,19-07-2016,21-07-2016
2016,29,MH/WDH/2016/29/171,Maharashtra,Wardha,Food Poisoning,26,0,16-07-2016,20-07-2016
2016,29,MH/NAS/2016/29/174,Maharashtra,Nashik,Fever,11,1,13-07-2016,13-07-2016
2016,29,MH/NAS/2016/29/174,Maharashtra,Nashik,Food Poisoning,68,0,27-05-2016,27-05-2016
2016,30,MH/CND/2016/30/177,Maharashtra,Chandrapur,Food Poisoning,16,0,25-07-2016,29-07-2016
2016,30,MH/CND/2016/30/181,Maharashtra,Chandrapur,Food Poisoning,9,1,01-07-2016,01-07-2016
2016,31,MH/AMR/2016/31/185,Maharashtra,Amravati,13,0,0,04-08-2016,06-08-2016
2016,31,MH/SHO/2016/31/185,Maharashtra,Sholapur,160,1,0,31-07-2016,03-08-2016
